cdr_id,date,time,a_party_number,a_party_imei,a_party_imsi,a_party_operator,b_party_number,b_party_imei,call_type,duration_sec,first_cell_id,last_cell_id,lac,cell_site_address,city,circle,roaming_flag,is_suspicious,scenario_tag
GJ-CDR-0009367,26-05-2026,22:46:32,8978324481,943176921601841,40553221799552,Reliance Jio,9422982734,228711709242560,MTC,43,35010,35010,10654,GJ-SUR-ADAJAN-07,Surat,Gujarat,N,N,
GJ-CDR-0009368,26-05-2026,22:51:16,7010109826,646713440117948,40584228331844,Vi (Vodafone Idea),9176138735,175494567628422,MTC,62,35508,35508,10114,GJ-SUR-VESU-11,Surat,Gujarat,N,N,
GJ-CDR-0009369,26-05-2026,22:59:05,9013165413,166695413403018,40581546484007,Airtel,9424558507,981484016781433,MTC,45,37801,37801,10616,GJ-SUR-CHORYASI-02,Surat,Gujarat,N,N,
GJ-CDR-0009370,26-05-2026,22:59:37,6322627937,219300121570011,40543735108906,Reliance Jio,9887442180,051605021955076,MOC,118,39034,39034,10604,GJ-SUR-CITYLIGHT-03,Surat,Gujarat,N,N,
GJ-CDR-0009371,26-05-2026,23:41:57,6333730261,571336869411790,40535010959527,Reliance Jio,9424558507,981484016781433,MTC,183,34929,34929,10281,GJ-SUR-UDHNA-08,Surat,Gujarat,N,N,
GJ-CDR-0009372,26-05-2026,23:53:16,8154448376,423598768757751,40581095795750,Airtel,8180473774,839820926403064,SMS-MO,0,39508,39508,10025,GJ-SUR-KATARGAM-11,Surat,Gujarat,N,N,
GJ-CDR-0009373,26-05-2026,23:56:40,9808883641,880163892733144,40559644811798,Vi (Vodafone Idea),8940899489,452196190933276,SMS-MO,0,32282,32282,10089,GJ-SUR-GHODDODROAD-02,Surat,Gujarat,N,N,
GJ-CDR-0009374,27-05-2026,00:12:35,7711268747,532751020189276,40541921669398,Vi (Vodafone Idea),7796231602,394024650796136,SMS-MT,0,32423,32423,10692,GJ-SUR-ICHHAPORE-03,Surat,Gujarat,N,N,
GJ-CDR-0009375,27-05-2026,00:19:58,7043319257,122275239680464,40555042137404,Vi (Vodafone Idea),7087621024,804616426077141,MTC,98,31544,31544,10758,GJ-SUR-DUMAS-04,Surat,Gujarat,N,N,
GJ-CDR-0009376,27-05-2026,00:58:00,6378396103,491534172133517,40598960483640,Reliance Jio,9037753741,809469609694983,MTC,397,37811,37811,10758,GJ-SUR-DUMAS-09,Surat,Gujarat,N,N,
GJ-CDR-0009377,27-05-2026,01:01:17,6271924032,913913047462630,40589937795206,Reliance Jio,9839721639,898227342425961,SMS-MT,0,30383,30383,10228,GJ-SUR-ATHWA-08,Surat,Gujarat,N,N,
GJ-CDR-0009378,27-05-2026,01:02:23,6277447802,367159330963838,40547610316863,Reliance Jio,7043319257,122275239680464,MTC,63,34929,34929,10281,GJ-SUR-UDHNA-03,Surat,Gujarat,N,N,
GJ-CDR-0009379,27-05-2026,01:24:08,9967124306,091011063465027,40511924808059,Airtel,9897238572,836957760497757,MOC,148,32085,32085,10025,GJ-SUR-KATARGAM-04,Surat,Gujarat,N,N,
GJ-CDR-0009380,27-05-2026,01:25:05,8137519919,935913877844498,40545111096665,Airtel,6277447802,367159330963838,MTC,183,33032,38245,10758,GJ-SUR-DUMAS-05,Surat,Gujarat,N,N,
GJ-CDR-0009381,27-05-2026,01:46:27,9944269837,025146303690260,40534710758863,Vi (Vodafone Idea),9006936617,056317999065039,MTC,33,31704,31704,10095,GJ-SUR-KAMREJ-11,Surat,Gujarat,N,N,
GJ-CDR-0009382,27-05-2026,01:48:58,7018886964,483240477295004,40557146179974,Airtel,9061070590,506979434389896,SMS-MO,0,35010,35010,10654,GJ-SUR-ADAJAN-11,Surat,Gujarat,N,N,
GJ-CDR-0009383,27-05-2026,01:58:55,7043319257,122275239680464,40555042137404,Vi (Vodafone Idea),9022332759,890649669639935,MOC,54,34118,34118,10032,GJ-SUR-PALANPUR-10,Surat,Gujarat,N,N,
GJ-CDR-0009384,27-05-2026,02:15:33,7711268747,532751020189276,40541921669398,Vi (Vodafone Idea),8241847827,424723801312434,SMS-MO,0,34301,34301,10114,GJ-SUR-VESU-03,Surat,Gujarat,N,N,
GJ-CDR-0009385,27-05-2026,02:24:08,9007184613,412499926221946,40598342407336,Reliance Jio,8959788939,313119796196972,SMS-MT,0,33285,33285,10754,GJ-SUR-PIPLOD-03,Surat,Gujarat,N,N,
GJ-CDR-0009386,27-05-2026,02:41:56,6326903972,855827752995718,40526072310757,Reliance Jio,7046505527,714645009718055,MOC,9,34929,34929,10281,GJ-SUR-UDHNA-08,Surat,Gujarat,N,N,
GJ-CDR-0009387,27-05-2026,03:04:59,7012277230,940759160932741,40577806834952,Airtel,6333980065,671371194810172,SMS-MT,0,31538,31538,10142,GJ-SUR-RANDER-05,Surat,Gujarat,N,N,
GJ-CDR-0009388,27-05-2026,03:13:18,6304577192,955782895425571,40596449967341,Airtel,6309331980,817276144836168,MOC,46,32586,32586,10032,GJ-SUR-PALANPUR-07,Surat,Gujarat,N,N,
GJ-CDR-0009389,27-05-2026,03:22:01,9426016481,859700391230172,40570974999432,BSNL,9049231779,404519757188961,MTC,100,33796,33796,10030,GJ-SUR-AMROLI-12,Surat,Gujarat,N,N,
GJ-CDR-0009390,27-05-2026,03:29:07,9970434768,249488893066356,40525145199093,Vi (Vodafone Idea),8259023304,521625566176946,MTC,42,36956,36956,10759,GJ-SUR-VARACHHA-05,Surat,Gujarat,N,N,
GJ-CDR-0009391,27-05-2026,03:40:31,9040069387,388416436606081,40590560799471,BSNL,9938397186,701202749903744,MOC,44,31322,31322,10517,GJ-SUR-DABHOLI-05,Surat,Gujarat,N,N,
GJ-CDR-0009392,27-05-2026,03:59:40,7007527791,036306127498958,40590682268513,Airtel,9838936528,666728082130340,SMS-MT,0,38254,38254,10223,GJ-SUR-MAGOB-05,Surat,Gujarat,N,N,
GJ-CDR-0009393,27-05-2026,04:04:53,7046505527,714645009718055,40577455771798,Reliance Jio,9006936617,056317999065039,MOC,34,35499,34990,10142,GJ-SUR-RANDER-05,Surat,Gujarat,N,N,
GJ-CDR-0009394,27-05-2026,04:06:52,7062708187,875277269399350,40542288426735,Airtel,9482211477,264038266203571,MOC,77,34274,34274,10754,GJ-SUR-PIPLOD-10,Surat,Gujarat,N,N,
GJ-CDR-0009395,27-05-2026,04:10:17,6357091730,743645137591697,40592395510559,Reliance Jio,9058190187,346088960115351,MOC,24,30698,30698,10089,GJ-SUR-GHODDODROAD-11,Surat,Gujarat,N,N,
GJ-CDR-0009396,27-05-2026,04:13:49,9080627444,931637204491213,40547364630839,Vi (Vodafone Idea),9040069387,388416436606081,MOC,319,38254,38254,10223,GJ-SUR-MAGOB-06,Surat,Gujarat,N,N,
GJ-CDR-0009397,27-05-2026,04:14:49,7035830780,084435553244494,40563811717812,Airtel,8915391767,254489366792261,SMS-MO,0,39973,39973,10114,GJ-SUR-VESU-07,Surat,Gujarat,N,N,
GJ-CDR-0009398,27-05-2026,04:16:28,6373324279,862784812662610,40516909214000,Airtel,9049966195,636516371548327,MTC,260,38394,38394,10228,GJ-SUR-ATHWA-06,Surat,Gujarat,N,N,
GJ-CDR-0009399,27-05-2026,04:40:00,7078581874,041865342800122,40590072358343,Airtel,7044566847,543084449360213,MTC,117,34963,34963,10250,GJ-SUR-PANDESARA-12,Surat,Gujarat,N,N,
GJ-CDR-0009400,27-05-2026,04:45:32,9466563155,720026558232971,40594478021057,BSNL,7053112749,125875698778491,MOC,41,39999,39999,10604,GJ-SUR-CITYLIGHT-09,Surat,Gujarat,N,N,
GJ-CDR-0009401,27-05-2026,04:48:42,9055146295,612850396201464,40598359641470,Vi (Vodafone Idea),9114282841,775106633162843,MOC,128,30558,30558,10089,GJ-SUR-GHODDODROAD-09,Surat,Gujarat,N,N,
GJ-CDR-0009402,27-05-2026,04:59:04,9093286999,880197133592061,40578212621554,Reliance Jio,8180473774,839820926403064,MOC,14,34639,34639,10759,GJ-SUR-VARACHHA-07,Surat,Gujarat,N,N,
GJ-CDR-0009403,27-05-2026,05:02:33,6355478465,942034105712564,40571277575184,Airtel,8235816357,363448785209427,SMS-MT,0,34990,34990,10142,GJ-SUR-RANDER-04,Surat,Gujarat,N,N,
GJ-CDR-0009404,27-05-2026,05:14:45,6333980065,671371194810172,40562491600100,Airtel,9096895369,735261831758874,SMS-MT,0,38136,38136,10095,GJ-SUR-KAMREJ-02,Surat,Gujarat,N,N,
GJ-CDR-0009405,27-05-2026,05:15:40,8155710862,914220896143564,40542439813326,Airtel,9861637844,022775753116493,MOC,496,30698,30698,10089,GJ-SUR-GHODDODROAD-10,Surat,Gujarat,N,N,
GJ-CDR-0009406,27-05-2026,05:16:07,6339776794,222135195133735,40534893367562,Reliance Jio,9839721639,898227342425961,MTC,151,35468,38827,15557,GJ-NAV-LUNSIKUI-12,Navsari,Gujarat,Y,N,
GJ-CDR-0009407,27-05-2026,05:21:58,9403467295,037473532050828,40570579916289,BSNL,9487734515,057296193739715,SMS-MT,0,34136,34136,10913,GJ-SUR-BHATAR-01,Surat,Gujarat,N,N,
GJ-CDR-0009408,27-05-2026,05:24:06,8244513045,185571588531929,40576882651355,BSNL,8271524097,098573900180549,SMS-MT,0,32282,32282,10754,GJ-SUR-PIPLOD-03,Surat,Gujarat,N,N,
GJ-CDR-0009409,27-05-2026,05:30:58,8183665280,094198304158306,40532392416664,Airtel,9037753741,809469609694983,SMS-MO,0,37809,37809,11106,GJ-VAL-HALAR-09,Valsad,Gujarat,Y,N,
GJ-CDR-0009410,27-05-2026,05:34:18,6382691115,267262498042076,40543147519610,Reliance Jio,8264171749,560089674827053,MOC,109,34630,34630,15557,GJ-NAV-LUNSIKUI-01,Navsari,Gujarat,Y,N,
GJ-CDR-0009411,27-05-2026,06:31:03,7035122457,665666027931160,40591905341339,Airtel,9099928840,726638503213723,SMS-MO,0,35863,35863,10032,GJ-SUR-PALANPUR-04,Surat,Gujarat,N,N,
GJ-CDR-0009412,27-05-2026,06:52:40,6367040106,848762654960149,40590834519968,Reliance Jio,7007527791,036306127498958,SMS-MO,0,39034,39034,10604,GJ-SUR-CITYLIGHT-12,Surat,Gujarat,N,N,
GJ-CDR-0009413,27-05-2026,07:32:53,6283822612,788035628562290,40552178927978,Reliance Jio,6378396103,491534172133517,MOC,19,39508,36113,10025,GJ-SUR-KATARGAM-10,Surat,Gujarat,N,N,
GJ-CDR-0009414,27-05-2026,07:47:08,9131647987,012365319337766,40588492299776,Reliance Jio,6283822612,788035628562290,SMS-MT,0,30558,30558,10089,GJ-SUR-GHODDODROAD-06,Surat,Gujarat,N,N,
GJ-CDR-0009415,27-05-2026,08:15:40,9814884890,556505397018335,40531535877304,Airtel,6322627937,219300121570011,SMS-MO,0,34913,34913,10432,GJ-SUR-LIMBAYAT-10,Surat,Gujarat,N,N,
GJ-CDR-0009416,27-05-2026,08:36:35,9406214591,824835472713661,40595844621290,BSNL,7057412006,643310271644067,MOC,147,34950,34950,10228,GJ-SUR-ATHWA-07,Surat,Gujarat,N,N,
GJ-CDR-0009417,27-05-2026,08:43:49,9430971720,929715858035220,40516193379558,BSNL,9426016481,859700391230172,SMS-MO,0,39284,39284,10104,GJ-SUR-SACHINGIDC-03,Surat,Gujarat,N,N,
GJ-CDR-0009418,27-05-2026,08:45:02,6277447802,367159330963838,40547610316863,Reliance Jio,9430971720,929715858035220,MOC,16,37101,37101,10104,GJ-SUR-SACHINGIDC-03,Surat,Gujarat,N,N,
GJ-CDR-0009419,27-05-2026,08:58:30,7061888042,902642484841461,40562058796856,Reliance Jio,9838936528,666728082130340,MTC,22,35499,35499,10142,GJ-SUR-RANDER-12,Surat,Gujarat,N,N,
GJ-CDR-0009420,27-05-2026,09:04:11,9974706649,301303816626313,40585300945546,Airtel,7044566847,543084449360213,SMS-MT,0,34639,34639,10759,GJ-SUR-VARACHHA-03,Surat,Gujarat,N,N,
GJ-CDR-0009421,27-05-2026,09:10:13,8262180750,868589574195912,40589038960646,BSNL,7711268747,532751020189276,MOC,15,32586,32586,10032,GJ-SUR-PALANPUR-12,Surat,Gujarat,N,N,
GJ-CDR-0009422,27-05-2026,09:10:52,9961817111,112527204293069,40583610571229,Vi (Vodafone Idea),8959788939,313119796196972,MTC,323,38014,38014,13615,GJ-VAP-GIDCVAPI-06,Vapi,Gujarat,Y,N,
GJ-CDR-0009423,27-05-2026,09:15:55,9478664331,780975086036749,40528869366784,BSNL,7010109826,646713440117948,MTC,50,35481,35481,10754,GJ-SUR-PIPLOD-11,Surat,Gujarat,N,N,
GJ-CDR-0009424,27-05-2026,09:17:59,7002196472,126608456572035,40533609055953,Reliance Jio,9458277235,851509047054784,MOC,370,36628,36628,10432,GJ-SUR-LIMBAYAT-07,Surat,Gujarat,N,N,
GJ-CDR-0009425,27-05-2026,10:30:19,9096895369,735261831758874,40530544828163,BSNL,7773452312,854104607514168,MTC,57,31573,32270,10223,GJ-SUR-MAGOB-03,Surat,Gujarat,N,N,
GJ-CDR-0009426,27-05-2026,10:54:44,9158366934,213060226260847,40573915981959,Reliance Jio,7053112749,125875698778491,MOC,62,33715,33715,13615,GJ-VAP-GIDCVAPI-05,Vapi,Gujarat,Y,N,
GJ-CDR-0009427,27-05-2026,11:19:33,9961817111,112527204293069,40583610571229,Vi (Vodafone Idea),9007256037,863974311507156,SMS-MO,0,36396,36396,10032,GJ-SUR-PALANPUR-11,Surat,Gujarat,N,N,
GJ-CDR-0009428,27-05-2026,11:25:25,8263491260,411479425932618,40574004612233,BSNL,9846537902,597425766874130,MOC,95,30583,34432,10095,GJ-SUR-KAMREJ-03,Surat,Gujarat,N,N,
GJ-CDR-0009429,27-05-2026,11:28:58,7034529645,081178617080039,40532985974347,Reliance Jio,9031367138,864926170726182,SMS-MT,0,38245,38245,10758,GJ-SUR-DUMAS-04,Surat,Gujarat,N,N,
GJ-CDR-0009430,27-05-2026,11:31:10,9420747934,911204753676146,40510463015987,BSNL,9458277235,851509047054784,MTC,136,32085,32085,10025,GJ-SUR-KATARGAM-05,Surat,Gujarat,N,N,
GJ-CDR-0009431,27-05-2026,11:41:00,9048594227,161764015451112,40511581177624,Airtel,6226836644,199803083464604,MTC,314,34990,34990,10142,GJ-SUR-RANDER-11,Surat,Gujarat,N,N,
GJ-CDR-0009432,27-05-2026,11:46:31,6336772326,080333845149050,40537007565470,Airtel,7788610979,797681551123777,MOC,132,32423,32423,10692,GJ-SUR-ICHHAPORE-04,Surat,Gujarat,N,N,
GJ-CDR-0009433,27-05-2026,11:48:49,9012801151,482747830191497,40540671580280,Vi (Vodafone Idea),7025078951,691569976736384,MOC,100,34950,34950,10228,GJ-SUR-ATHWA-04,Surat,Gujarat,N,N,
GJ-CDR-0009434,27-05-2026,11:50:32,7071166329,471044106549030,40522792913089,Vi (Vodafone Idea),9814884890,556505397018335,MOC,34,31704,31704,10095,GJ-SUR-KAMREJ-03,Surat,Gujarat,N,N,
GJ-CDR-0009435,27-05-2026,11:53:39,8276844588,096687398432518,40553870680914,BSNL,7099168467,220762780948908,MTC,75,30159,30159,10238,GJ-SUR-ANANDMAHALROAD-08,Surat,Gujarat,N,N,
GJ-CDR-0009436,27-05-2026,12:01:38,9974706649,301303816626313,40585300945546,Airtel,7035830780,084435553244494,MOC,50,31638,31638,10142,GJ-SUR-RANDER-12,Surat,Gujarat,N,N,
GJ-CDR-0009437,27-05-2026,12:05:30,6226836644,199803083464604,40570989721155,Reliance Jio,7064571086,412639014340133,MTC,33,34322,30159,10238,GJ-SUR-ANANDMAHALROAD-03,Surat,Gujarat,N,N,
GJ-CDR-0009438,27-05-2026,12:12:36,6367040106,848762654960149,40590834519968,Reliance Jio,7711268747,532751020189276,MTC,57,35010,35010,10654,GJ-SUR-ADAJAN-11,Surat,Gujarat,N,N,
GJ-CDR-0009439,27-05-2026,12:15:07,8946915640,336836298543394,40575808405644,Reliance Jio,9403467295,037473532050828,MOC,16,35359,35359,10759,GJ-SUR-VARACHHA-05,Surat,Gujarat,N,N,
GJ-CDR-0009440,27-05-2026,12:33:20,8245848409,759866171998149,40565281537805,BSNL,9052073455,223105030571154,SMS-MO,0,37811,37811,10758,GJ-SUR-DUMAS-09,Surat,Gujarat,N,N,
GJ-CDR-0009441,27-05-2026,12:58:16,8263491260,411479425932618,40574004612233,BSNL,7778704784,734680830429577,MTC,114,33032,33032,10758,GJ-SUR-DUMAS-11,Surat,Gujarat,N,N,
GJ-CDR-0009442,27-05-2026,13:08:49,9042306924,075329566172463,40590031514356,Reliance Jio,8260513699,318332398074982,MTC,114,31322,31322,10517,GJ-SUR-DABHOLI-08,Surat,Gujarat,N,N,
GJ-CDR-0009443,27-05-2026,13:44:03,9134587319,262117645456227,40520553918925,Reliance Jio,9049966195,636516371548327,SMS-MO,0,31107,31107,10030,GJ-SUR-AMROLI-01,Surat,Gujarat,N,N,
GJ-CDR-0009444,27-05-2026,13:48:12,6326903972,855827752995718,40526072310757,Reliance Jio,9176138735,175494567628422,MTC,29,32121,32121,10095,GJ-SUR-KAMREJ-02,Surat,Gujarat,N,N,
GJ-CDR-0009445,27-05-2026,13:49:03,7788610979,797681551123777,40573706318447,Vi (Vodafone Idea),8180473774,839820926403064,MOC,22,31538,34990,10142,GJ-SUR-RANDER-04,Surat,Gujarat,N,N,
GJ-CDR-0009446,27-05-2026,13:59:34,7084921945,794958581751687,40550089437627,Reliance Jio,9001098191,121089217446248,MOC,21,35508,35508,10114,GJ-SUR-VESU-04,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0009447,27-05-2026,14:01:20,7084921945,794958581751687,40550089437627,Reliance Jio,9497526399,609007857315453,MOC,126,39973,39973,10114,GJ-SUR-VESU-05,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0009448,27-05-2026,14:03:17,7084921945,794958581751687,40550089437627,Reliance Jio,6349029451,339950808586644,MOC,156,34301,34301,10114,GJ-SUR-VESU-07,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0009449,27-05-2026,14:03:40,7084921945,794958581751687,40550089437627,Reliance Jio,9827115379,813000716595079,SMS-MO,0,34301,34301,10114,GJ-SUR-VESU-02,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0009450,27-05-2026,14:05:31,7056491952,623709426280960,40561350014475,Vi (Vodafone Idea),7022885053,549310530952171,MTC,23,30383,30383,10228,GJ-SUR-ATHWA-01,Surat,Gujarat,N,N,
GJ-CDR-0009451,27-05-2026,14:12:52,7084921945,794958581751687,40550089437627,Reliance Jio,9086426989,816644790450242,MOC,165,34301,34301,10114,GJ-SUR-VESU-06,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0009452,27-05-2026,14:20:15,7084921945,794958581751687,40550089437627,Reliance Jio,8250521655,723801061210764,SMS-MO,0,34301,34301,10114,GJ-SUR-VESU-11,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0009453,27-05-2026,14:20:20,9096895369,735261831758874,40530544828163,BSNL,9196610922,698282150068798,SMS-MO,0,30383,30383,10228,GJ-SUR-ATHWA-06,Surat,Gujarat,N,N,
GJ-CDR-0009454,27-05-2026,14:20:23,7084921945,794958581751687,40550089437627,Reliance Jio,6303478536,512688084733184,SMS-MO,0,39973,39973,10114,GJ-SUR-VESU-07,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0009455,27-05-2026,14:41:20,7788610979,797681551123777,40573706318447,Vi (Vodafone Idea),9158366934,213060226260847,MOC,21,30683,30683,10095,GJ-SUR-KAMREJ-07,Surat,Gujarat,N,N,
GJ-CDR-0009456,27-05-2026,14:54:16,9176138735,175494567628422,40564859351043,Reliance Jio,9403467295,037473532050828,MTC,23,37945,37945,10281,GJ-SUR-UDHNA-04,Surat,Gujarat,N,N,
GJ-CDR-0009457,27-05-2026,14:56:19,8928840098,509395773012838,40552377607302,Reliance Jio,6318907263,036596845626220,SMS-MT,0,39588,39588,10517,GJ-SUR-DABHOLI-11,Surat,Gujarat,N,N,
GJ-CDR-0009458,27-05-2026,15:47:32,9987388158,690795519843402,40538043683188,Airtel,7796231602,394024650796136,SMS-MT,0,36965,34490,10228,GJ-SUR-ATHWA-07,Surat,Gujarat,N,N,
GJ-CDR-0009459,27-05-2026,15:49:45,6361691256,110737909814655,40558577981578,Reliance Jio,8947906730,374547497209775,MTC,4,34136,34136,10913,GJ-SUR-BHATAR-05,Surat,Gujarat,N,N,
GJ-CDR-0009460,27-05-2026,15:55:20,7778704784,734680830429577,40520639593034,Vi (Vodafone Idea),6382691115,267262498042076,MTC,69,36189,36189,10558,GJ-SUR-NANPURA-07,Surat,Gujarat,N,N,
GJ-CDR-0009461,27-05-2026,15:59:32,6343975101,458098894333023,40522867128617,Reliance Jio,9173721224,627093145778703,MTC,18,39588,39588,10517,GJ-SUR-DABHOLI-10,Surat,Gujarat,N,N,
GJ-CDR-0009462,27-05-2026,16:17:53,9967124306,091011063465027,40511924808059,Airtel,9876217694,160624387079174,MOC,110,36454,36454,10250,GJ-SUR-PANDESARA-05,Surat,Gujarat,N,N,
GJ-CDR-0009463,27-05-2026,16:22:05,6367040106,848762654960149,40590834519968,Reliance Jio,7057412006,643310271644067,MTC,104,38001,38001,10654,GJ-SUR-ADAJAN-07,Surat,Gujarat,N,N,
GJ-CDR-0009464,27-05-2026,16:39:13,9094366878,053961801143407,40565110188792,Reliance Jio,6333730261,571336869411790,MTC,76,31322,31322,10517,GJ-SUR-DABHOLI-05,Surat,Gujarat,N,N,
GJ-CDR-0009465,27-05-2026,16:40:30,9042306924,075329566172463,40590031514356,Reliance Jio,9979370294,394660677017673,SMS-MT,0,37528,37528,10250,GJ-SUR-PANDESARA-05,Surat,Gujarat,N,N,
GJ-CDR-0009466,27-05-2026,16:43:12,9052073455,223105030571154,40593559522465,Airtel,7011676174,774956686104320,MOC,75,37945,37945,10281,GJ-SUR-UDHNA-08,Surat,Gujarat,N,N,
GJ-CDR-0009467,27-05-2026,17:11:11,6373324279,862784812662610,40516909214000,Airtel,6377298116,216507956062159,MOC,79,34751,34751,10616,GJ-SUR-CHORYASI-12,Surat,Gujarat,N,N,
GJ-CDR-0009468,27-05-2026,17:19:03,9484111421,775718885061132,40543342355232,BSNL,8154448376,423598768757751,MOC,35,35481,35481,10754,GJ-SUR-PIPLOD-02,Surat,Gujarat,N,N,
GJ-CDR-0009469,27-05-2026,17:41:05,9000991357,663492291606610,40527719577117,Airtel,9024776255,019957953390343,SMS-MT,0,34301,34301,10114,GJ-SUR-VESU-08,Surat,Gujarat,N,N,
GJ-CDR-0009470,27-05-2026,17:52:51,8245848409,759866171998149,40565281537805,BSNL,6243104294,759837664933165,SMS-MO,0,30050,30050,10758,GJ-SUR-DUMAS-06,Surat,Gujarat,N,N,
GJ-CDR-0009471,27-05-2026,18:05:51,8180473774,839820926403064,40561896469366,Airtel,9023998706,998272255483084,MTC,9,38993,38993,14611,GJ-RAJ-KALAWADROAD-04,Rajkot,Gujarat,Y,N,
GJ-CDR-0009472,27-05-2026,18:07:20,9176138735,175494567628422,40564859351043,Reliance Jio,9458277235,851509047054784,MOC,89,34487,34487,10558,GJ-SUR-NANPURA-10,Surat,Gujarat,N,N,
GJ-CDR-0009473,27-05-2026,18:13:02,8946915640,336836298543394,40575808405644,Reliance Jio,9080627444,931637204491213,SMS-MT,0,38391,38391,10025,GJ-SUR-KATARGAM-06,Surat,Gujarat,N,N,
GJ-CDR-0009474,27-05-2026,18:18:23,9430971720,929715858035220,40516193379558,BSNL,6271924032,913913047462630,MTC,69,31573,31573,10223,GJ-SUR-MAGOB-10,Surat,Gujarat,N,N,
GJ-CDR-0009475,27-05-2026,18:23:20,9000864026,941748263331042,40544516068472,Reliance Jio,7098142403,927449957129557,MOC,66,36628,36628,10432,GJ-SUR-LIMBAYAT-08,Surat,Gujarat,N,N,
GJ-CDR-0009476,27-05-2026,18:26:00,9889475622,403641416035061,40569123438294,Vi (Vodafone Idea),6362370884,095724861175745,MOC,169,36597,36597,17924,GJ-BHA-WAGHAWADIROAD-11,Bhavnagar,Gujarat,Y,N,
GJ-CDR-0009477,27-05-2026,18:26:12,9979370294,394660677017673,40523094710455,Vi (Vodafone Idea),9998096914,665101804539699,MOC,172,35132,35132,10223,GJ-SUR-MAGOB-02,Surat,Gujarat,N,N,
GJ-CDR-0009478,27-05-2026,18:30:00,9970434768,249488893066356,40525145199093,Vi (Vodafone Idea),9059461962,155099418475289,MTC,152,35132,35132,10223,GJ-SUR-MAGOB-12,Surat,Gujarat,N,N,
GJ-CDR-0009479,27-05-2026,18:37:39,6333730261,571336869411790,40535010959527,Reliance Jio,6324178540,656616450322910,MTC,69,32085,32085,10025,GJ-SUR-KATARGAM-01,Surat,Gujarat,N,N,
GJ-CDR-0009480,27-05-2026,18:40:54,7056491952,623709426280960,40561350014475,Vi (Vodafone Idea),8928840098,509395773012838,MOC,34,37811,37811,10758,GJ-SUR-DUMAS-07,Surat,Gujarat,N,N,
GJ-CDR-0009481,27-05-2026,18:43:45,7022885053,549310530952171,40562609172018,Airtel,6357091730,743645137591697,MOC,149,38927,38927,10558,GJ-SUR-NANPURA-07,Surat,Gujarat,N,N,
GJ-CDR-0009482,27-05-2026,18:45:36,9424477578,936995141429078,40573693616007,BSNL,9961817111,112527204293069,MTC,209,31638,31638,10142,GJ-SUR-RANDER-07,Surat,Gujarat,N,N,
GJ-CDR-0009483,27-05-2026,18:45:52,9049966195,636516371548327,40587644249710,Airtel,9813878822,178461989880739,SMS-MT,0,30483,30483,10030,GJ-SUR-AMROLI-08,Surat,Gujarat,N,N,
GJ-CDR-0009484,27-05-2026,18:54:26,8245848409,759866171998149,40565281537805,BSNL,6394184840,683305887967512,MOC,12,34639,34639,10759,GJ-SUR-VARACHHA-02,Surat,Gujarat,N,N,
GJ-CDR-0009485,27-05-2026,18:55:12,9047063399,202399992331756,40590645436416,Vi (Vodafone Idea),8946915640,336836298543394,MOC,73,30339,30339,10692,GJ-SUR-ICHHAPORE-10,Surat,Gujarat,N,N,
GJ-CDR-0009486,27-05-2026,18:59:35,9424558507,981484016781433,40524545545102,BSNL,6378396103,491534172133517,MOC,74,38046,38046,10913,GJ-SUR-BHATAR-04,Surat,Gujarat,N,N,
GJ-CDR-0009487,27-05-2026,18:59:40,9007256037,863974311507156,40542346110155,BSNL,9958913776,236344741602881,MTC,55,34950,34950,10228,GJ-SUR-ATHWA-07,Surat,Gujarat,N,N,
GJ-CDR-0009488,27-05-2026,19:04:16,9096895369,735261831758874,40530544828163,BSNL,9153443420,420925502213536,SMS-MO,0,31303,31303,10604,GJ-SUR-CITYLIGHT-08,Surat,Gujarat,N,N,
GJ-CDR-0009489,27-05-2026,19:08:05,9059461962,155099418475289,40541411571078,Airtel,9458277235,851509047054784,MOC,12,37811,38245,10758,GJ-SUR-DUMAS-01,Surat,Gujarat,N,N,
GJ-CDR-0009490,27-05-2026,19:08:10,9970434768,249488893066356,40525145199093,Vi (Vodafone Idea),9022332759,890649669639935,MTC,28,37925,36628,10432,GJ-SUR-LIMBAYAT-10,Surat,Gujarat,N,N,
GJ-CDR-0009491,27-05-2026,19:10:19,6375227691,791567755976858,40564850161712,Vi (Vodafone Idea),8117958992,821835372411942,MOC,248,34490,34490,10228,GJ-SUR-ATHWA-03,Surat,Gujarat,N,N,
GJ-CDR-0009492,27-05-2026,19:12:54,7058112158,095354903957645,40598399656600,Airtel,9049966195,636516371548327,SMS-MO,0,34487,34487,10558,GJ-SUR-NANPURA-06,Surat,Gujarat,N,N,
GJ-CDR-0009493,27-05-2026,19:18:31,7018886964,483240477295004,40557146179974,Airtel,9967124306,091011063465027,MTC,165,39034,39034,10604,GJ-SUR-CITYLIGHT-12,Surat,Gujarat,N,N,
